市区町丁,総合計,凶悪犯計,凶悪犯強盗,凶悪犯その他,粗暴犯計,粗暴犯凶器準備集合,粗暴犯暴行,粗暴犯傷害,粗暴犯脅迫,粗暴犯恐喝,侵入窃盗計,侵入窃盗金庫破り,侵入窃盗学校荒し,侵入窃盗事務所荒し,侵入窃盗出店荒し,侵入窃盗空き巣,侵入窃盗忍込み,侵入窃盗居空き,侵入窃盗その他,非侵入窃盗計,非侵入窃盗自動車盗,非侵入窃盗オートバイ盗,非侵入窃盗自転車盗,非侵入窃盗車上ねらい,非侵入窃盗自販機ねらい,非侵入窃盗工事場ねらい,非侵入窃盗すり,非侵入窃盗ひったくり,非侵入窃盗置引き,非侵入窃盗万引き,非侵入窃盗その他,その他計,その他詐欺,その他占有離脱物横領,その他その他知能犯,その他賭博,その他その他刑法犯
江戸川区西一之江４丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
江戸川区小松川１丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1
江戸川区小松川３丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
江戸川区平井１丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
江戸川区平井２丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,2,1,2,1,0,0,0,1
江戸川区平井３丁目,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,1,0,0,2,2,1,1,0,0,0,0
江戸川区平井４丁目,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,2,1,0,0,0,0,1
江戸川区平井５丁目,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,10,0,0,0,0,0,0,0,2,2,0,0,0,0,2
江戸川区平井６丁目,13,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0,1,8,0,0,4,0,0,0,0,1,0,0,3,2,0,0,0,0,2
江戸川区平井７丁目,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,2,3,2,1,0,0,0
江戸川区小松川２丁目,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,9,0,0,0,0,0,0,1,1,2,0,0,0,0,2
江戸川区中央１丁目,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,4,1,0,0,0,3
江戸川区中央２丁目,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
江戸川区中央３丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
江戸川区中央４丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,1,1,0,1,0,0,0
江戸川区松島１丁目,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,1,2,1,0,1,0,0,0
江戸川区松島２丁目,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
江戸川区松島３丁目,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,1,0,0,0,0,0,2,0,1,0,0,0,0,1
江戸川区松島４丁目,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,2,1,0,0,0,1
江戸川区松江１丁目,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,1,2,1,0,0,0,0,1
江戸川区松江２丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,0,0,0,0,0,1,1,2,0,0,0,0,2
江戸川区松江３丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
江戸川区松江５丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
江戸川区松江６丁目,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
江戸川区西一之江１丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
江戸川区西一之江２丁目,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1
江戸川区一之江１丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
江戸川区一之江２丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
江戸川区一之江３丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
江戸川区一之江４丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,4,1,0,0,0,0,0,0
江戸川区春江町２丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0
江戸川区春江町３丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
江戸川区春江町５丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
江戸川区西瑞江３丁目,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,2,1,1,0,0,0
江戸川区西瑞江４丁目,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
江戸川区西瑞江５丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
江戸川区江戸川１丁目,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,3,1,0,0,0,2
江戸川区江戸川２丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,2
江戸川区江戸川３丁目,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,2
江戸川区江戸川４丁目,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
江戸川区江戸川５丁目,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
江戸川区江戸川６丁目,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
江戸川区瑞江１丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0
江戸川区瑞江２丁目,26,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,19,0,0,9,0,0,0,1,0,0,9,0,6,1,1,0,0,4
江戸川区瑞江３丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
江戸川区瑞江４丁目,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
江戸川区松本１丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,2
江戸川区松本２丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
江戸川区上一色１丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
江戸川区上一色２丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
江戸川区上一色３丁目,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
江戸川区本一色１丁目,6,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
江戸川区本一色２丁目,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
江戸川区本一色３丁目,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,1
江戸川区興宮町,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
江戸川区船堀１丁目,13,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,0,1,0,0,0,0,2,0,0,3,2,4,1,0,0,0,3
江戸川区船堀２丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2
江戸川区船堀３丁目,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,1,2,1,0,0,0,0,0,0
江戸川区船堀４丁目,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,1,0,0,0,1,0,0,2,3,0,0,0,0,3
江戸川区船堀５丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
江戸川区船堀７丁目,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
江戸川区宇喜田町,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
江戸川区上篠崎１丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
江戸川区上篠崎２丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1
江戸川区上篠崎３丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
江戸川区上篠崎４丁目,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
江戸川区東小岩１丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
江戸川区東小岩２丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
江戸川区東小岩３丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
江戸川区東小岩４丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
江戸川区東小岩５丁目,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
江戸川区東小岩６丁目,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,2
江戸川区西小岩１丁目,28,1,0,1,4,0,2,1,0,1,0,0,0,0,0,0,0,0,0,18,0,0,8,0,0,0,0,0,0,3,7,5,0,1,0,0,4
江戸川区西小岩２丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0
江戸川区西小岩３丁目,12,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,6,1,0,0,0,0,0,2,1,0,0,0,0,0,0
江戸川区西小岩４丁目,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,2,2,3,1,0,0,0,2
江戸川区西小岩５丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
江戸川区南小岩１丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
江戸川区南小岩２丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
江戸川区南小岩３丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
江戸川区南小岩４丁目,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
江戸川区南小岩５丁目,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,0,0,0,0,0,1,1,1,0,1,0,0,0
江戸川区南小岩６丁目,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,1,1,2,0,0,0,0,2
江戸川区南小岩７丁目,33,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,5,0,0,0,0,0,1,4,3,16,0,2,0,1,13
江戸川区南小岩８丁目,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,1,1,2,0,0,0,0,2
江戸川区北小岩１丁目,8,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,4,0,0,2,1,0,0,0,0,0,0,1,2,1,0,1,0,0
江戸川区北小岩２丁目,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,1,2,2,1,0,0,0,1
江戸川区北小岩３丁目,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
江戸川区北小岩４丁目,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
江戸川区北小岩５丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
江戸川区北小岩６丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,2,1,0,0,0,0,1
江戸川区北小岩８丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
江戸川区篠崎町１丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
江戸川区篠崎町２丁目,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,1
江戸川区篠崎町３丁目,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2
江戸川区篠崎町４丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0,3,1,0,0,0,2
江戸川区篠崎町５丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
江戸川区篠崎町６丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
江戸川区篠崎町７丁目,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,6,3,0,0,0,0,0,1,1,1,0,1,0,0,0
江戸川区篠崎町８丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
江戸川区北篠崎２丁目,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1
江戸川区東瑞江１丁目,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
江戸川区東瑞江２丁目,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
江戸川区東瑞江３丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
江戸川区鹿骨１丁目,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0
江戸川区鹿骨２丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1
江戸川区鹿骨４丁目,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
江戸川区鹿骨６丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
江戸川区鹿骨３丁目,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
江戸川区鹿骨５丁目,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
江戸川区谷河内２丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
江戸川区東篠崎１丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
江戸川区南篠崎町２丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
江戸川区南篠崎町１丁目,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
江戸川区南篠崎町３丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
江戸川区南篠崎町４丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
江戸川区南篠崎町５丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0
江戸川区下篠崎町,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
江戸川区東松本１丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0
江戸川区西篠崎１丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
江戸川区西篠崎２丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
江戸川区計,1022,11,4,7,69,0,42,22,4,1,29,2,0,2,3,12,2,1,7,682,6,13,365,45,3,2,6,3,3,109,127,231,51,24,6,1,149
八王子市横山町,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,2,0,0,0,0,0,2,6,1,0,0,0,5
八王子市八日町,9,1,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,1,1,1,0,1
八王子市八幡町,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
八王子市八木町,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
八王子市追分町,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
八王子市千人町１丁目,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3
八王子市千人町２丁目,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,0,0,2,0,1,0,1,0,0,0,2,3,0,0,0,0,3
八王子市千人町３丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
八王子市千人町４丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
八王子市日吉町,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
八王子市元本郷町１丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1
八王子市元本郷町２丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
八王子市元本郷町３丁目,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,1,0,0,0,0,0,0,2,4,3,1,0,0,0
八王子市元本郷町４丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
八王子市平岡町,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
八王子市本郷町,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
八王子市大横町,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,1,0,0,0,0,0,0,2,0,1,0,0,1
八王子市本町,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
八王子市元横山町１丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
八王子市元横山町２丁目,8,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,1,2,1,1,0,0,0
八王子市元横山町３丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
八王子市新町,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
八王子市明神町１丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
八王子市明神町２丁目,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
八王子市明神町３丁目,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
八王子市明神町４丁目,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,2,3,1,1,0,0,1
八王子市子安町１丁目,5,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1
八王子市子安町２丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
八王子市子安町３丁目,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
八王子市子安町４丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2
八王子市東町,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,2,3,3,1,0,0,0,0,1
八王子市旭町,36,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,24,0,0,5,1,0,0,1,0,1,9,7,8,3,1,0,0,4
八王子市三崎町,3,0,0,0,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
八王子市中町,23,0,0,0,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,5,8,3,0,2,0,0,1
